BibNum,Title,Author,ISBN,PublicationYear,Publisher,Subjects,ItemType,ItemCollection,FloatingItem,ItemLocation,ReportDate,ItemCount
3105179,"Deux jours, une nuit = Two days, one night / Sundance Selects ; Les Films du Fleuve ; Archipel 35 ; Bim ; Eyeworks ; en coproduction avec France 2 Cinéma, RTBF, Belgacom ; avec la participation de Canal+, Ciné+, France Télévisions ; produit avec l'aide du Centre du Cinéma et de l'Audiovisuel de la Fédération Wallonie-Bruxelles et de VOO, du Fonds Audiovisuel de Flandre, et de Eurimages ; en association avec Wild Bunch, Diaphana, Cineart ; producteurs, Jean-Pierre et Luc Dardenne, Denis Freyd ; un film écrite et réalisé par Jean-Pierre et Luc Dardenne.",,"1681430312, 9781681430317",[2015],"The Criterion Collection,","Single mothers Drama, Women employees Belgium Drama, Feature films, Fiction films, Motion pictures French",acdvd,nalndvd,Floating,net,2018-03-01T00:00:00.000,1
343465,Westland / David Mondey.,"Mondey, David",0867205555,1982.,"Jane'S ; Distributed by Science Books International,","Westland Aircraft Limited, Westland airplanes",arbk,caaero,NA,cen,2018-03-01T00:00:00.000,1
2487843,Annie and Snowball and the Teacup Club / Cynthia Rylant ; illustrated by Suçie Stevenson.,"Rylant, Cynthia","1416909400, 9781416909408",2008.,"Simon & Schuster Books for Young Readers,","Annie Fictitious character Rylant Juvenile fiction, Snowball Fictitious character Rylant Juvenile fiction, Tea Juvenile fiction, Clubs Juvenile fiction, Rabbits Juvenile fiction, Dogs Juvenile fiction, Cousins Juvenile fiction",jcbk,ncrdr,Floating,bal,2018-03-01T00:00:00.000,1
1293038,"Effects of tidal stage and ground-water levels on the discharge and water quality of springs in coastal Citrus and Hernando counties, Florida / by Dann K. Yobbi ; prepared in cooperation with the Southwest Florida Water Management District.","Yobbi, D. K.",,"1992 [that is, 1993]","U.S. Dept. of the Interior, U.S. Geological Survey ; Books and Open-File Reports Section [distributor],","Saltwater encroachment Florida, Estuarine pollution Florida, Water consumption Florida, Water supply Florida, Southwest Florida Water Management District Fla",arbk,caref,NA,cen,2018-03-01T00:00:00.000,1
3137808,The Night Parade / Kathryn Tanquary.,"Tanquary, Kathryn","1492623245, 9781492623243",[2016],"Sourcebooks Jabberwocky,","Blessing and cursing Juvenile fiction, Supernatural Fiction, Japan Juvenile fiction, Paranormal fiction, Young adult fiction",acbk,nyfic,NA,gwd,2018-03-01T00:00:00.000,1
2860081,From Russia with love / Ian Fleming.,"Fleming, Ian, 1908-1964","1612185479, 9781612185477",2012.,"Thomas & Mercer,","Bond James Fictitious character Fiction, Intelligence service Great Britain Fiction, Spy stories",acbk,nafic,NA,glk,2018-03-01T00:00:00.000,1
2919001,Gotcha! / Fern Michaels.,"Michaels, Fern","1420121480, 9781420121483",[2013],"Zebra Books/Kensington,","Female friendship Fiction, Vigilantes Fiction, Sisterhoods Fiction, Loyalty Fiction, Courage Fiction, Murder Investigation Fiction, Suspense fiction",acbk,cafic,NA,cen,2018-03-01T00:00:00.000,1
3297020,The Adventurers Guild / Zack Loran Clark and Nick Eliopulos.,"Clark, Zack Loran","148478801X, 9781484788011",2017.,"Disney-Hyperion,","Monsters Juvenile fiction, Fantasy, Adventure and adventurers Fiction, Detective and mystery fiction, Action and adventure fiction",jcbk,ncnew,NA,lcy,2018-03-01T00:00:00.000,1
3125193,All across this land / Blitzen Trapper.,Blitzen Trapper (Musical group),,[2015],"Vagrant,","Rock music 2011 2020, Rock music",accd,nacd,Floating,rbe,2018-03-01T00:00:00.000,1
524393,"Cabaret : the new musical / book by Joe Masteroff, based on the play by John van Druten and stories by Christopher Isherwood ; music by John Kander ; lyrics by Fred Ebb.","Kander, John","0881884693, 9780881884692",[1968],"Times Square Music Publications,",Musicals Vocal scores with piano,acmus,camus,NA,cen,2018-03-01T00:00:00.000,1
3085802,Rad American women A-Z / written by Kate Schatz ; illustrated by Miriam Klein Stahl.,"Schatz, Kate","0872866831, 9780872866836",[2015],"City Lights Books,","Women United States Biography Juvenile literature, Women",jcbk,ncnf,NA,col,2018-03-01T00:00:00.000,1
3265848,Can you canoe? : and other adventure songs / the Okee Dokee Brothers ; illustrations by Brandon Reese.,Okee Dokee Brothers,"1454918039, 9781454918035",[2016],"Sterling Children's Books,","Adventure and adventurers Songs and music Juvenile literature, Voyages and travels Songs and music Juvenile literature, Childrens songs Texts Juvenile literature, American poetry Juvenile literature, Humorous poetry Juvenile literature, Childrens poetry Juvenile literature, Picture books Juvenile literature, Childrens songs English United States Texts, Frontier and pioneer life Songs and music, Adventure and adventurers Songs and music, Songs",jcbk,ncpic,NA,col,2018-03-01T00:00:00.000,1
3278890,Star Wars coding projects / written by Jon Woodcock ; illustrated by Jon Hall.,"Woodcock, Jon","1465464727, 9781465464729",2017.,"DK Publishing,","Scratch Computer program language Juvenile literature, Computer programming Juvenile literature, Programming languages Electronic computers Juvenile literature, Star Wars films Juvenile literature, Programming Computers, Programming languages Computers",jcbk,ncnf,NA,bal,2018-03-01T00:00:00.000,2
706196,Those endearing young charms; child performers of the screen.,"Best, Marc, 1948-",0498077292,[1971],"A. S. Barnes,","Motion picture actors and actresses United States Biography, Child actors",acbk,canf,NA,cen,2018-03-01T00:00:00.000,1
3208835,Hawkwing's journey / Erin Hunter.,"Hunter, Erin","0062467689, 0062467697, 9780062467683, 9780062467690",[2016],"Harper, an imprint of HarperCollins Publishers,","Cats Juvenile fiction, Feral cats Juvenile fiction, Clans Juvenile fiction, Fantasy, Adventure and adventurers Fiction, Fantasy fiction, Action and adventure fiction",jcbk,ncfic,NA,net,2018-03-01T00:00:00.000,1
2586760,Martin Bridge : onwards and upwards! / written by Jessica Scott Kerrin ; illustrated by Joseph Kelly ; [edited by Debbie Rogosin].,"Kerrin, Jessica Scott","1554531608, 1554531616, 9781554531608, 9781554531615",2009.,"Kids Can Press,","Courage Juvenile fiction, Clubs Juvenile fiction, Toleration Juvenile fiction",jcbk,ncef,NA,hip,2018-03-01T00:00:00.000,1
3305952,This book has balls : sports rants from the MVP of talking trash / Michael Rapaport.,"Rapaport, Michael","1501160311, 150116032X, 9781501160318, 9781501160325",2017.,"Touchstone,","Sports Anecdotes, Sports Humor",acbk,nanf,NA,rbe,2018-03-01T00:00:00.000,1
3276085,Cracking the GRE® / the staff of the Princeton Review.,,"0451487672, 9780451487674",c2017.,"Penguin Random House,","Graduate Record Examination Study guides, Universities and colleges Graduate work Examinations Study guides",acbk,najob,NA,lcy,2018-03-01T00:00:00.000,1
2856902,Photography changes everything / edited by Marvin Heiferman ; foreword by Merry Foresta.,,"1597111996, 9781597111997",[2012],"Aperture ; Smithsonian Institutiion,","Photography Social aspects, Photography Philosophy",acbk,nanf,NA,rbe,2018-03-01T00:00:00.000,1
2968886,"Hi, Koo! : a year of seasons / presented by Koo and John J. Muth.","Muth, Jon J.","0545166683, 9780545166683",2014.,"Scholastic Press,","Seasons Juvenile poetry, Haiku American",jcbk,ncnf,NA,nga,2018-03-01T00:00:00.000,1
314566,"Chichen Itza, architectural notes and plans.","Ruppert, Karl, 1895-1960",,1952.,"[publisher not identified],","Mayas Antiquities, Chich‚n Itz  Site Mexico",arbk,cs8r,NA,cen,2018-03-01T00:00:00.000,1
1654463,The story of art / E.H. Gombrich.,"Gombrich, E. H. (Ernst Hans), 1909-2001",0714832472,1995.,"Phaidon Press,",Art History,acbk,canf,NA,cen,2018-03-01T00:00:00.000,2
2128753,"Zhongguo Lu cai zhi zuo tu jie = [China cooking illustrated] / Beijing Shi fu wu guan li xue xiao Wang Hongming, Fan Jianxin, Pan Hongliang bian zhu.","Wang, Hongming.",7538423311,2001.,"Jilin ke xue ji shu chu ban she,","Cooking Chinese Shandong style, Cooking China Shandong Sheng",acbk,caln,NA,cen,2018-03-01T00:00:00.000,3
2857061,The roaring twenties / Hal Marcovitz.,"Marcovitz, Hal","1601522487, 9781601522481",2013.,"ReferencePoint Press,","United States History 1919 1933 Juvenile literature, United States Social life and customs 1918 1945 Juvenile literature",acbk,nynf,NA,bea,2018-03-01T00:00:00.000,1
225409,Charles de Gaulle.,"Barrès, Philippe, 1896-1975",,[1941],"Brentano's,","Gaulle Charles de 1890 1970, World War 1939 1945 France",acbk,caln,NA,cen,2018-03-01T00:00:00.000,2
2476569,"Fancy Nancy : bonjour, butterfly / written by Jane O'Connor ; illustrated by Robin Preiss Glasser.","O'Connor, Jane","0061235881, 006123589X, 9780061235887, 9780061235894",2008.,"HarperCollins Childrens Books,","Fancy Nancy Fictitious character Juvenile fiction, Butterflies Juvenile fiction, Parties Fiction, Birthdays Juvenile fiction, Grandparents Juvenile fiction, Anniversaries Juvenile fiction",jcbk,ncpic,NA,wts,2018-03-01T00:00:00.000,1
2928162,A seaside Christmas / Sherryl Woods.,"Woods, Sherryl","1480539260, 9781480539266",[2013],"Brilliance Audio,","Stepfamilies Fiction, Women composers Fiction, Christmas plays Fiction, Man woman relationships Fiction, Love stories",accd,cabocd,NA,cen,2018-03-01T00:00:00.000,1
2050318,American gargoyles : spirits in stone / by Darlene Trew Crist ; photographs by Robert Llewellyn.,"Crist, Darlene Trew",0609606859,2001.,"Clarkson Potter,","Gargoyles United States Themes motives, Decoration and ornament Architectural United States",acbk,nanf,NA,bro,2018-03-01T00:00:00.000,1
432105,"The Fender Stratocaster, 1954-1984 / by A.R. Duchossoir.","Duchossoir, A. R.",0881883883,[1983],"H. Leonard Pub. Corp.,","Guitar History, Guitar Construction",arbk,cs8r,NA,cen,2018-03-01T00:00:00.000,1
331021,"History of San Diego, 1542-1908; an account of the rise and progress of the pioneer settlement on the Pacific Coast of the United States / by William E. Smythe.","Smythe, William E. (William Ellsworth), 1861-1922",,1908.,"The History Co.,",San Diego Calif History,arbk,caref,NA,cen,2018-03-01T00:00:00.000,1
2459108,Sarah's little ghosts / by Thierry Robberecht ; illustrated by Philippe Goossens.,"Robberecht, Thierry","0618892109, 9780618892105",[2007],"Clarion Books,",Honesty Fiction,jcbk,ccpic,NA,cen,2018-03-01T00:00:00.000,1
2901060,The age of the image : redefining literacy in a world of screens / Stephen Apkon ; [foreword by Martin Scorsese].,"Apkon, Stephen","0374102430, 9780374102432",2013.,"Farrar, Straus and Giroux,","Visual literacy, Visual communication, Visual perception",acbk,canf,NA,cen,2018-03-01T00:00:00.000,1
3143453,All the birds in the sky / Charlie Jane Anders.,"Anders, Charlie","0765379945, 0765386178, 9780765379948, 9780765386175",2016.,"TOR Books,","Magic Fiction, Time travel Fiction, Man woman relationships Fiction, Fantasy fiction, Science fiction",acbk,nanew,NA,net,2018-03-01T00:00:00.000,1
2663178,Silence and stone / by Kathleen Duey ; illustrated by Sandara Tang.,"Duey, Kathleen","1416984569, 1416984577, 9781416984566, 9781416984573",2010.,"Aladdin,","Fairies Fiction, Magic Fiction",jcbk,ccfic,NA,cen,2018-03-01T00:00:00.000,1
2562049,I never promised you a rose garden / Joanne Greenberg (Hannah Green) ; with a new afterword by the author.,"Greenberg, Joanne","0312943598, 9780312943592",2009.,"St. Martin's Paperbacks,","Mentally ill Fiction, Psychotherapist and patient Fiction, Teenage girls Fiction, Psychological fiction",acbk,nyfic,NA,mgm,2018-03-01T00:00:00.000,1
3004593,Celebrating North Carolina / written by Marion Dane Bauer ; illustrated by C. B. Canga.,"Bauer, Marion Dane","0544288270, 0544288750, 9780544288270, 9780544288751",[2014],"Houghton Mifflin Harcourt,",North Carolina Juvenile literature,jcbk,ncnf,NA,idc,2018-03-01T00:00:00.000,1
3272010,Spoonbenders / Daryl Gregory.,"Gregory, Daryl","152473182X, 9781524731823",2017.,"Alfred A. Knopf,","Psychic ability Fiction, Humorous fiction, Domestic fiction",acbk,nafic,NA,gwd,2018-03-01T00:00:00.000,1
3194774,Plenty / Corinne Lee.,"Lee, Corinne","0143108174, 9780143108177",[2016],"Penguin Books,",,acbk,canf,NA,cen,2018-03-01T00:00:00.000,1
2801692,"Ultimate Spider-Man. Vol. 4, Death of Spider-Man / writer, Brian Michael Bendis ; penciler, Mark Bagley ; inker, Andy Lanning with Andrew Hennessy ; colorist, Justin Ponsor ; letterers, VC's Cory Petit & Joe Sabino.","Bendis, Brian Michael","078515275X, 9780785152750",2012.,"Marvel,","Spider Man Fictitious character Comic books strips etc, Superheroes Comic books strips etc, Good and evil Comic books strips etc, New York N Y Comic books strips etc, Superhero comic books strips etc, Science fiction comic books strips etc, Graphic novels",acbk,nycomic,NA,bea,2018-03-01T00:00:00.000,1
3134260,2016 and beyond: how Republicans can elect a president in the new America / Whit Ayres.,"Ayres, Whit,","1927967392, 9781927967393",[2015],"Resurgent Republic,","Republican Party U S 1854, Political planning United States, Political parties United States, Presidential candidates United States, Presidents United States Election 2016, United States Politics and government",acbk,canf,NA,cen,2018-03-01T00:00:00.000,1
2622665,Michelle Obama : the first lady in photographs / Deborah Willis and Emily Bernard.,"Willis, Deborah, 1948-","0393077470, 9780393077476",[2010],"W.W. Norton,","Obama Michelle 1964 Pictorial works, Presidents spouses United States Biography Pictorial works",acbk,nanf,NA,dth,2018-03-01T00:00:00.000,1
374412,"Ragtime, novelty & jazz piano solos / Zez Confrey ; introduction by David A. Jasen ; edited by Ronny S. Schiff.","Confrey, Zez, 1895-1971",0910957037,[1982],"Belwin Mills,",Piano music Ragtime,acmus,camus,NA,cen,2018-03-01T00:00:00.000,1
3130135,High school equivalency test preparation : mathematics / Paxen.,Paxen Learning Corporation,"1934350583, 9781934350584",2014.,"Paxen,","Mathematics Examinations questions etc Study guides, High school equivalency examinations Study guides",arbk,careadr,NA,cen,2018-03-01T00:00:00.000,1
2590490,K2 : life and death on the world's most dangerous mountain / Ed Viesturs with David Roberts.,"Viesturs, Ed","0767932501, 9780767932509",[2009],"Broadway Books,","Mountaineering Pakistan K2 Mountain, Mountains Pakistan K2 Mountain Difficulty of ascent, Mountaineers Pakistan K2 Mountain, Mountaineering accidents Pakistan K2 Mountain, K2 Pakistan Mountain Description and travel",acbk,nanf,NA,uni,2018-03-01T00:00:00.000,1
3104368,"Scratch 2.0 programming for teens / Jerry Lee Ford, Jr.","Ford, Jerry Lee, Jr.","1305075196, 9781305075191",[2014],"Cengage Learning PTR,","Scratch Computer program language Juvenile literature, Computer programming Juvenile literature, Computer games Programming Juvenile literature, Functional programming Computer science",acbk,nynf,NA,net,2018-03-01T00:00:00.000,1
2231984,The Howlin' Wolf story : the secret history of rock & roll / Blue Sea Productions ; produced by Joe Lauro ; directed by Don McGlynn.,,,2003.,"distributed by BMG Distribution,","Howlin Wolf 1910 1976, Blues Music",acdvd,nadvdnf,Floating,wts,2018-03-01T00:00:00.000,1
2489252,"Russkie narodnye skazki pro l︠i︡udeĭ i zvereĭ / risunki S. Bord︠i︡uga i N. Trepenok, T. Morkovkinoĭ, A. Savchenko.",,"5170392869, 9785170392865",2006.,"Astrelʹ ; AST,","Animals Folklore Juvenile literature, Folklore Russia Federation Juvenile literature, Animals Folklore, Russian language materials",jcbk,ncln,NA,lcy,2018-03-01T00:00:00.000,1
739287,"The three owls; Third book; contemporary criticism of children's books, 1927-1930.","Moore, Anne Carroll, 1871-1961",,1931.,"Coward-McCann,",Childrens literature,arbk,cs6r,NA,cen,2018-03-01T00:00:00.000,1
3296276,The Odyssey / Homer ; translated by Robert Fagles ; introduction and notes by Bernard Knox.,Homer,"0143039954, 0670821624, 9780143039952, 9780670821624",2006.,"Penguin Books,","Odysseus King of Ithaca Mythological character Poetry, Epic poetry Greek Translations into English",acbk,nanf,NA,net,2018-03-01T00:00:00.000,1
3153971,Chi-raq / Amazon Studios ; Roadside Attractions ; a 40 Acres and a Mule Filmworks production ; produced and directed by Spike Lee ; written by Spike Lee & Kevin Willmott.,,,[2016],"Lionsgate,","Children Death Drama, Gangs Drama, Man woman relationships Drama, Chicago Ill Drama, Feature films, Comedy films, Fiction films, Video recordings for the hearing impaired",acdvd,nadvd,Floating,col,2018-03-01T00:00:00.000,1
3165037,Aping mankind / Raymond Tallis ; with a preface by the author.,"Tallis, Raymond","1138640328, 9781138640320",2016.,"Routledge,","Cognitive neuroscience, Evolutionary psychology, Consciousness, Neurosciences, Human beings, Evolution Biology",acbk,canf,NA,cen,2018-03-01T00:00:00.000,2
